1000,32.0099999905,0.643454038997
2000,50.9229998589,0.629526462396
3000,81.0279998779,0.621169916435
4000,106.059000015,0.660167130919
5000,129.806000233,0.649025069638
6000,157.927999973,0.66295264624
7000,181.225999832,0.635097493036
8000,213.279999971,0.654596100279
9000,241.707000017,0.676880222841
10000,275.318000078,0.688022284123
