10000,9.8860001564,0.001,0.557103064067
10000,9.75600004196,0.002,0.593314763231
10000,9.85000014305,0.003,0.604456824513
10000,9.65099978447,0.004,0.601671309192
10000,9.80400013924,0.005,0.623955431755
10000,9.72599983215,0.006,0.629526462396
10000,9.79800009727,0.007,0.640668523677
10000,9.58599996567,0.008,0.646239554318
10000,9.67299985886,0.009,0.654596100279
10000,9.87300014496,0.01,0.651810584958
10000,10.1619999409,0.011,0.654596100279
10000,10.7819998264,0.012,0.646239554318
10000,9.74800014496,0.013,0.646239554318
10000,10.9300000668,0.014,0.646239554318
10000,9.93399977684,0.015,0.646239554318
10000,10.3509998322,0.016,0.651810584958
10000,10.9010000229,0.017,0.649025069638
10000,10.7699999809,0.018,0.649025069638
10000,10.7820000648,0.019,0.646239554318
10000,11.6010000706,0.02,0.640668523677
